,coords_str,lat,lon,distance_to_center,p,q,r,dl_done,asian,european,fast,night_life,other,sweet,all
1641,-12_4_8,48.85464913500754,2.3346031834846968,1833,-12,4,8,1.0,1.0,13.0,10.0,3.0,7.0,2.0,37.0
1642,-13_4_9,48.854136418759396,2.3332534487750887,1997,-13,4,9,1.0,6.0,11.0,10.0,5.0,8.0,1.0,42.0
1643,-14_4_10,48.85362370251129,2.33190371406548,2163,-14,4,10,1.0,5.0,13.0,8.0,3.0,5.0,2.0,37.0
1644,-15_4_11,48.85311098626317,2.330553979355872,2330,-15,4,11,1.0,5.0,11.0,9.0,2.0,3.0,2.0,33.0
1645,-16_4_12,48.85259827001505,2.329204244646263,2497,-16,4,12,1.0,3.0,9.0,1.0,1.0,1.0,0.0,16.0
1646,-17_4_13,48.852085553766926,2.3278545099366545,2666,-17,4,13,1.0,1.0,5.0,1.0,1.0,0.0,0.0,9.0
1647,-18_4_14,48.851572837518816,2.326504775227046,2835,-18,4,14,1.0,0.0,8.0,1.0,1.0,2.0,1.0,14.0
1648,-19_4_15,48.85106012127071,2.325155040517437,3004,-19,4,15,1.0,0.0,8.0,0.0,0.0,2.0,1.0,12.0
1649,-20_4_16,48.850547405022574,2.3238053058078285,3174,-20,4,16,1.0,0.0,11.0,5.0,2.0,4.0,2.0,25.0
1650,-21_4_17,48.850034688774464,2.3224555710982204,3345,-21,4,17,1.0,0.0,13.0,5.0,3.0,3.0,1.0,26.0
1651,-22_4_18,48.84952197252634,2.3211058363886115,3515,-22,4,18,1.0,1.0,11.0,2.0,2.0,3.0,1.0,21.0
1652,-23_4_19,48.84900925627822,2.319756101679003,3686,-23,4,19,1.0,1.0,7.0,1.0,1.0,2.0,1.0,14.0
1653,-24_4_20,48.8484965400301,2.3184063669693944,3857,-24,4,20,1.0,1.0,8.0,2.0,1.0,1.0,1.0,15.0
1654,-25_4_21,48.847983823781995,2.3170566322597863,4028,-25,4,21,1.0,0.0,5.0,2.0,0.0,1.0,1.0,10.0
1655,-26_4_22,48.847471107533856,2.3157068975501773,4199,-26,4,22,1.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0
1656,-27_4_23,48.84695839128575,2.314357162840569,4371,-27,4,23,1.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0
1657,-28_4_24,48.84644567503763,2.3130074281309603,4543,-28,4,24,1.0,1.0,1.0,5.0,2.0,0.0,1.0,11.0
1658,-29_4_25,48.84593295878951,2.3116576934213517,4714,-29,4,25,1.0,1.0,1.0,5.0,2.0,0.0,1.0,11.0
1659,-30_4_26,48.84542024254139,2.310307958711743,4886,-30,4,26,1.0,0.0,2.0,6.0,2.0,0.0,0.0,11.0
1660,25_5_-30,48.87464506868414,2.3845433677402137,4821,25,5,-30,1.0,3.0,6.0,7.0,5.0,1.0,0.0,23.0
1661,24_5_-29,48.87413235243603,2.3831936330306056,4650,24,5,-29,1.0,6.0,4.0,7.0,4.0,2.0,0.0,24.0
1662,23_5_-28,48.8736196361879,2.381843898320997,4479,23,5,-28,1.0,11.0,2.0,4.0,5.0,2.0,0.0,25.0
1663,22_5_-27,48.87310691993979,2.3804941636113885,4309,22,5,-27,1.0,14.0,4.0,3.0,6.0,4.0,0.0,32.0
1664,21_5_-26,48.872594203691655,2.37914442890178,4138,21,5,-26,1.0,22.0,2.0,3.0,8.0,2.0,0.0,38.0
1665,20_5_-25,48.872081487443545,2.3777946941921715,3968,20,5,-25,1.0,22.0,2.0,3.0,9.0,2.0,0.0,39.0
1666,19_5_-24,48.87156877119543,2.376444959482563,3798,19,5,-24,1.0,3.0,1.0,1.0,4.0,1.0,0.0,11.0
1667,18_5_-23,48.87105605494731,2.375095224772954,3629,18,5,-23,1.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0
1668,17_5_-22,48.870543338699186,2.373745490063345,3459,17,5,-22,1.0,1.0,3.0,1.0,2.0,0.0,1.0,9.0
1669,16_5_-21,48.87003062245107,2.372395755353737,3290,16,5,-21,1.0,0.0,5.0,2.0,2.0,2.0,2.0,14.0
1670,15_5_-20,48.869517906202965,2.3710460206441284,3122,15,5,-20,1.0,0.0,6.0,4.0,1.0,4.0,1.0,17.0
1671,14_5_-19,48.86900518995483,2.36969628593452,2954,14,5,-19,1.0,2.0,6.0,6.0,4.0,4.0,1.0,24.0
1672,13_5_-18,48.86849247370672,2.368346551224912,2787,13,5,-18,1.0,6.0,4.0,7.0,7.0,3.0,1.0,29.0
1673,12_5_-17,48.8679797574586,2.3669968165153032,2621,12,5,-17,1.0,7.0,4.0,7.0,6.0,3.0,0.0,28.0
1674,11_5_-16,48.86746704121048,2.3656470818056943,2455,11,5,-16,1.0,7.0,5.0,8.0,6.0,1.0,1.0,29.0
1675,10_5_-15,48.86695432496237,2.3642973470960857,2291,10,5,-15,1.0,6.0,4.0,9.0,7.0,2.0,1.0,30.0
1676,9_5_-14,48.86644160871425,2.362947612386477,2128,9,5,-14,1.0,4.0,7.0,6.0,6.0,5.0,2.0,31.0
1677,8_5_-13,48.865928892466115,2.3615978776768687,1967,8,5,-13,1.0,2.0,9.0,8.0,4.0,5.0,3.0,32.0
1678,7_5_-12,48.865416176218005,2.36024814296726,1808,7,5,-12,1.0,4.0,13.0,5.0,3.0,6.0,2.0,34.0
1679,6_5_-11,48.8649034599699,2.3588984082576507,1652,6,5,-11,1.0,8.0,14.0,5.0,2.0,4.0,1.0,35.0
1680,5_5_-10,48.86439074372177,2.3575486735480427,1500,5,5,-10,1.0,11.0,9.0,8.0,4.0,1.0,1.0,35.0
1681,4_5_-9,48.86387802747365,2.356198938838434,1352,4,5,-9,1.0,11.0,7.0,8.0,4.0,0.0,2.0,33.0
1682,3_5_-8,48.863365311225536,2.3548492041288256,1212,3,5,-8,1.0,11.0,7.0,6.0,7.0,0.0,2.0,34.0
1683,2_5_-7,48.862852594977426,2.3534994694192166,1081,2,5,-7,1.0,7.0,9.0,6.0,8.0,1.0,4.0,36.0
1684,1_5_-6,48.862339878729294,2.3521497347096085,964,1,5,-6,1.0,4.0,3.0,6.0,5.0,1.0,5.0,25.0
1685,0_5_-5,48.861827162481184,2.3508,866,0,5,-5,1.0,4.0,4.0,3.0,7.0,3.0,3.0,25.0
1686,-1_5_-4,48.86131444623306,2.3494502652903915,793,-1,5,-4,1.0,2.0,5.0,5.0,7.0,4.0,3.0,27.0
1687,-2_5_-3,48.86080172998494,2.3481005305807834,754,-2,5,-3,1.0,1.0,4.0,5.0,5.0,2.0,1.0,19.0
1688,-3_5_-2,48.86028901373682,2.3467507958711744,754,-3,5,-2,1.0,1.0,10.0,11.0,9.0,7.0,0.0,39.0
1689,-4_5_-1,48.85977629748871,2.345401061161566,793,-4,5,-1,1.0,1.0,13.0,10.0,7.0,6.0,0.0,38.0
1690,-5_5_0,48.859263581240604,2.3440513264519574,866,-5,5,0,1.0,1.0,13.0,9.0,5.0,4.0,0.0,33.0
1691,-6_5_1,48.858750864992466,2.3427015917423493,964,-6,5,1,1.0,1.0,8.0,4.0,5.0,2.0,0.0,21.0
1692,-7_5_2,48.85823814874436,2.3413518570327403,1081,-7,5,2,1.0,0.0,7.0,3.0,3.0,0.0,0.0,14.0
1693,-8_5_3,48.857725432496224,2.340002122323132,1212,-8,5,3,1.0,0.0,5.0,3.0,4.0,1.0,0.0,14.0
1694,-9_5_4,48.857212716248114,2.338652387613523,1352,-9,5,4,1.0,0.0,4.0,3.0,3.0,2.0,0.0,13.0
1695,-10_5_5,48.8567,2.3373026529039143,1500,-10,5,5,1.0,1.0,5.0,2.0,3.0,2.0,0.0,14.0
1696,-11_5_6,48.85618728375188,2.3359529181943057,1652,-11,5,6,1.0,1.0,9.0,5.0,2.0,1.0,1.0,20.0
1697,-12_5_7,48.855674567503755,2.3346031834846968,1808,-12,5,7,1.0,1.0,9.0,9.0,1.0,2.0,1.0,24.0
1698,-13_5_8,48.855161851255644,2.3332534487750887,1967,-13,5,8,1.0,3.0,12.0,8.0,1.0,4.0,1.0,30.0
1699,-14_5_9,48.85464913500754,2.33190371406548,2128,-14,5,9,1.0,5.0,13.0,8.0,1.0,4.0,1.0,33.0
1700,-15_5_10,48.854136418759396,2.330553979355872,2291,-15,5,10,1.0,5.0,13.0,7.0,1.0,4.0,0.0,31.0
1701,-16_5_11,48.85362370251129,2.329204244646263,2455,-16,5,11,1.0,5.0,11.0,5.0,1.0,2.0,1.0,26.0
1702,-17_5_12,48.85311098626317,2.3278545099366545,2621,-17,5,12,1.0,1.0,5.0,1.0,1.0,1.0,0.0,10.0
1703,-18_5_13,48.85259827001505,2.326504775227046,2787,-18,5,13,1.0,0.0,4.0,4.0,1.0,0.0,1.0,11.0
1704,-19_5_14,48.852085553766926,2.325155040517437,2954,-19,5,14,1.0,0.0,4.0,4.0,0.0,2.0,2.0,13.0
1705,-20_5_15,48.851572837518816,2.3238053058078285,3122,-20,5,15,1.0,0.0,4.0,1.0,0.0,2.0,2.0,10.0
1706,-21_5_16,48.85106012127071,2.3224555710982204,3290,-21,5,16,1.0,0.0,6.0,3.0,1.0,5.0,2.0,18.0
1707,-22_5_17,48.850547405022574,2.3211058363886115,3459,-22,5,17,1.0,1.0,8.0,4.0,2.0,5.0,1.0,22.0
1708,-23_5_18,48.850034688774464,2.319756101679003,3629,-23,5,18,1.0,1.0,8.0,2.0,1.0,3.0,0.0,16.0
1709,-24_5_19,48.84952197252634,2.3184063669693944,3798,-24,5,19,1.0,1.0,8.0,3.0,1.0,3.0,0.0,17.0
1710,-25_5_20,48.84900925627822,2.3170566322597863,3968,-25,5,20,1.0,1.0,6.0,1.0,0.0,1.0,1.0,11.0
1711,-26_5_21,48.8484965400301,2.3157068975501773,4138,-26,5,21,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0
1712,-27_5_22,48.847983823781995,2.314357162840569,4309,-27,5,22,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0
1713,-28_5_23,48.847471107533856,2.3130074281309603,4479,-28,5,23,1.0,1.0,1.0,3.0,0.0,0.0,1.0,7.0
1714,-29_5_24,48.84695839128575,2.3116576934213517,4650,-29,5,24,1.0,1.0,1.0,5.0,2.0,0.0,1.0,11.0
1715,-30_5_25,48.84644567503763,2.310307958711743,4821,-30,5,25,1.0,1.0,2.0,6.0,2.0,0.0,2.0,14.0
1716,24_6_-30,48.87515778493226,2.3831936330306056,4762,24,6,-30,1.0,3.0,5.0,5.0,4.0,2.0,0.0,20.0
1717,23_6_-29,48.87464506868414,2.381843898320997,4592,23,6,-29,1.0,8.0,3.0,4.0,4.0,2.0,0.0,22.0
1718,22_6_-28,48.87413235243603,2.3804941636113885,4422,22,6,-28,1.0,12.0,2.0,5.0,6.0,2.0,0.0,28.0
1719,21_6_-27,48.8736196361879,2.37914442890178,4253,21,6,-27,1.0,14.0,2.0,3.0,7.0,4.0,0.0,31.0
1720,20_6_-26,48.87310691993979,2.3777946941921715,4084,20,6,-26,1.0,25.0,1.0,2.0,6.0,3.0,0.0,38.0
1721,19_6_-25,48.872594203691655,2.376444959482563,3915,19,6,-25,1.0,21.0,1.0,2.0,5.0,3.0,0.0,33.0
1722,18_6_-24,48.872081487443545,2.375095224772954,3746,18,6,-24,1.0,3.0,0.0,1.0,4.0,0.0,0.0,9.0
1723,17_6_-23,48.87156877119543,2.373745490063345,3579,17,6,-23,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0
1724,16_6_-22,48.87105605494731,2.372395755353737,3411,16,6,-22,1.0,0.0,3.0,1.0,1.0,0.0,1.0,7.0
1725,15_6_-21,48.870543338699186,2.3710460206441284,3244,15,6,-21,1.0,2.0,4.0,3.0,2.0,3.0,1.0,16.0
1726,14_6_-20,48.87003062245107,2.36969628593452,3078,14,6,-20,1.0,4.0,6.0,6.0,4.0,5.0,1.0,27.0
1727,13_6_-19,48.869517906202965,2.368346551224912,2913,13,6,-19,1.0,6.0,8.0,8.0,6.0,3.0,1.0,33.0
1728,12_6_-18,48.86900518995483,2.3669968165153032,2749,12,6,-18,1.0,5.0,5.0,7.0,5.0,3.0,0.0,26.0
1729,11_6_-17,48.86849247370672,2.3656470818056943,2586,11,6,-17,1.0,7.0,6.0,9.0,5.0,1.0,1.0,30.0
1730,10_6_-16,48.8679797574586,2.3642973470960857,2424,10,6,-16,1.0,6.0,3.0,8.0,7.0,1.0,1.0,27.0
1731,9_6_-15,48.86746704121048,2.362947612386477,2264,9,6,-15,1.0,4.0,6.0,5.0,6.0,4.0,1.0,27.0
1732,8_6_-14,48.86695432496237,2.3615978776768687,2107,8,6,-14,1.0,2.0,10.0,6.0,6.0,6.0,1.0,32.0
1733,7_6_-13,48.86644160871425,2.36024814296726,1951,7,6,-13,1.0,3.0,11.0,5.0,5.0,7.0,0.0,32.0
1734,6_6_-12,48.865928892466115,2.3588984082576507,1799,6,6,-12,1.0,7.0,11.0,1.0,3.0,8.0,0.0,31.0
1735,5_6_-11,48.865416176218005,2.3575486735480427,1652,5,6,-11,1.0,11.0,10.0,5.0,4.0,3.0,0.0,34.0
1736,4_6_-10,48.8649034599699,2.356198938838434,1509,4,6,-10,1.0,11.0,7.0,8.0,4.0,0.0,2.0,33.0
1737,3_6_-9,48.86439074372177,2.3548492041288256,1374,3,6,-9,1.0,11.0,8.0,7.0,6.0,0.0,2.0,35.0
1738,2_6_-8,48.86387802747365,2.3534994694192166,1248,2,6,-8,1.0,11.0,10.0,6.0,8.0,0.0,2.0,38.0
1739,1_6_-7,48.863365311225536,2.3521497347096085,1135,1,6,-7,1.0,11.0,10.0,9.0,10.0,3.0,4.0,48.0
1740,0_6_-6,48.862852594977426,2.3508,1039,0,6,-6,1.0,6.0,6.0,4.0,7.0,2.0,4.0,30.0
1741,-1_6_-5,48.862339878729294,2.3494502652903915,964,-1,6,-5,1.0,7.0,3.0,5.0,7.0,4.0,3.0,30.0
1742,-2_6_-4,48.861827162481184,2.3481005305807834,916,-2,6,-4,1.0,3.0,4.0,6.0,4.0,4.0,2.0,24.0
1743,-3_6_-3,48.86131444623306,2.3467507958711744,899,-3,6,-3,1.0,1.0,11.0,9.0,7.0,6.0,0.0,35.0
1744,-4_6_-2,48.86080172998494,2.345401061161566,916,-4,6,-2,1.0,3.0,16.0,9.0,5.0,6.0,0.0,40.0
1745,-5_6_-1,48.86028901373682,2.3440513264519574,964,-5,6,-1,1.0,3.0,19.0,9.0,5.0,6.0,0.0,43.0
1746,-6_6_0,48.85977629748871,2.3427015917423493,1039,-6,6,0,1.0,3.0,19.0,10.0,4.0,5.0,0.0,42.0
1747,-7_6_1,48.859263581240604,2.3413518570327403,1135,-7,6,1,1.0,2.0,7.0,5.0,4.0,1.0,0.0,20.0
1748,-8_6_2,48.858750864992466,2.340002122323132,1248,-8,6,2,1.0,0.0,6.0,3.0,2.0,0.0,0.0,12.0
1749,-9_6_3,48.85823814874436,2.338652387613523,1374,-9,6,3,1.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0
1750,-10_6_4,48.857725432496224,2.3373026529039143,1509,-10,6,4,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0
1751,-11_6_5,48.857212716248114,2.3359529181943057,1652,-11,6,5,1.0,0.0,3.0,2.0,0.0,0.0,1.0,7.0
1752,-12_6_6,48.8567,2.3346031834846968,1800,-12,6,6,1.0,0.0,6.0,5.0,0.0,1.0,1.0,14.0
1753,-13_6_7,48.85618728375188,2.3332534487750887,1951,-13,6,7,1.0,0.0,9.0,8.0,1.0,3.0,1.0,23.0
1754,-14_6_8,48.855674567503755,2.33190371406548,2107,-14,6,8,1.0,1.0,12.0,8.0,1.0,4.0,1.0,28.0
1755,-15_6_9,48.855161851255644,2.330553979355872,2264,-15,6,9,1.0,2.0,13.0,8.0,1.0,4.0,0.0,29.0
1756,-16_6_10,48.85464913500754,2.329204244646263,2424,-16,6,10,1.0,2.0,8.0,4.0,0.0,2.0,0.0,17.0
1757,-17_6_11,48.854136418759396,2.3278545099366545,2586,-17,6,11,1.0,0.0,5.0,4.0,0.0,2.0,1.0,13.0
1758,-18_6_12,48.85362370251129,2.326504775227046,2749,-18,6,12,1.0,0.0,3.0,4.0,1.0,0.0,1.0,10.0
1759,-19_6_13,48.85311098626317,2.325155040517437,2913,-19,6,13,1.0,0.0,3.0,4.0,0.0,1.0,1.0,10.0
1760,-20_6_14,48.85259827001505,2.3238053058078285,3078,-20,6,14,1.0,0.0,6.0,10.0,1.0,4.0,5.0,27.0
1761,-21_6_15,48.852085553766926,2.3224555710982204,3244,-21,6,15,1.0,0.0,6.0,7.0,1.0,4.0,4.0,23.0
1762,-22_6_16,48.851572837518816,2.3211058363886115,3411,-22,6,16,1.0,1.0,4.0,4.0,0.0,5.0,2.0,17.0
1763,-23_6_17,48.85106012127071,2.319756101679003,3579,-23,6,17,1.0,1.0,3.0,2.0,0.0,2.0,0.0,9.0
1764,-24_6_18,48.850547405022574,2.3184063669693944,3746,-24,6,18,1.0,1.0,4.0,2.0,0.0,1.0,0.0,9.0
1765,-25_6_19,48.850034688774464,2.3170566322597863,3915,-25,6,19,1.0,1.0,3.0,2.0,0.0,1.0,0.0,8.0
1766,-26_6_20,48.84952197252634,2.3157068975501773,4084,-26,6,20,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0
1767,-27_6_21,48.84900925627822,2.314357162840569,4253,-27,6,21,1.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0
1768,-28_6_22,48.8484965400301,2.3130074281309603,4422,-28,6,22,1.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0
1769,-29_6_23,48.847983823781995,2.3116576934213517,4592,-29,6,23,1.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0
1770,-30_6_24,48.847471107533856,2.310307958711743,4762,-30,6,24,1.0,1.0,2.0,3.0,1.0,0.0,2.0,10.0
1771,23_7_-30,48.875670501180366,2.381843898320997,4708,23,7,-30,1.0,2.0,3.0,3.0,2.0,3.0,0.0,14.0
1772,22_7_-29,48.87515778493226,2.3804941636113885,4539,22,7,-29,1.0,7.0,3.0,4.0,4.0,3.0,0.0,22.0
1773,21_7_-28,48.87464506868414,2.37914442890178,4371,21,7,-28,1.0,11.0,1.0,5.0,2.0,3.0,0.0,23.0
1774,20_7_-27,48.87413235243603,2.3777946941921715,4203,20,7,-27,1.0,15.0,0.0,2.0,4.0,3.0,0.0,25.0
1775,19_7_-26,48.8736196361879,2.376444959482563,4036,19,7,-26,1.0,14.0,0.0,2.0,5.0,2.0,0.0,24.0
1776,18_7_-25,48.87310691993979,2.375095224772954,3869,18,7,-25,1.0,15.0,0.0,2.0,9.0,4.0,0.0,31.0
1777,17_7_-24,48.872594203691655,2.373745490063345,3702,17,7,-24,1.0,1.0,0.0,1.0,4.0,0.0,0.0,7.0
1778,16_7_-23,48.872081487443545,2.372395755353737,3536,16,7,-23,1.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0
1779,15_7_-22,48.87156877119543,2.3710460206441284,3371,15,7,-22,1.0,3.0,3.0,2.0,3.0,1.0,1.0,14.0
1780,14_7_-21,48.87105605494731,2.36969628593452,3207,14,7,-21,1.0,4.0,7.0,4.0,3.0,2.0,1.0,22.0
1781,13_7_-20,48.870543338699186,2.368346551224912,3044,13,7,-20,1.0,6.0,9.0,6.0,2.0,3.0,1.0,28.0
1782,12_7_-19,48.87003062245107,2.3669968165153032,2882,12,7,-19,1.0,7.0,8.0,9.0,4.0,3.0,0.0,32.0
1783,11_7_-18,48.869517906202965,2.3656470818056943,2722,11,7,-18,1.0,5.0,5.0,9.0,3.0,3.0,0.0,26.0
1784,10_7_-17,48.86900518995483,2.3642973470960857,2563,10,7,-17,1.0,4.0,4.0,8.0,5.0,0.0,1.0,23.0
1785,9_7_-16,48.86849247370672,2.362947612386477,2406,9,7,-16,1.0,4.0,4.0,6.0,5.0,1.0,2.0,23.0
1786,8_7_-15,48.8679797574586,2.3615978776768687,2251,8,7,-15,1.0,3.0,8.0,4.0,5.0,2.0,2.0,25.0
1787,7_7_-14,48.86746704121048,2.36024814296726,2100,7,7,-14,1.0,2.0,12.0,3.0,7.0,7.0,0.0,32.0
1788,6_7_-13,48.86695432496237,2.3588984082576507,1951,6,7,-13,1.0,3.0,12.0,2.0,5.0,7.0,0.0,30.0
1789,5_7_-12,48.86644160871425,2.3575486735480427,1808,5,7,-12,1.0,8.0,9.0,2.0,3.0,6.0,0.0,29.0
1790,4_7_-11,48.865928892466115,2.356198938838434,1670,4,7,-11,1.0,11.0,13.0,3.0,5.0,3.0,0.0,36.0
1791,3_7_-10,48.865416176218005,2.3548492041288256,1539,3,7,-10,1.0,11.0,7.0,4.0,4.0,0.0,2.0,29.0
1792,2_7_-9,48.8649034599699,2.3534994694192166,1417,2,7,-9,1.0,12.0,6.0,7.0,7.0,1.0,2.0,36.0
1793,1_7_-8,48.86439074372177,2.3521497347096085,1307,1,7,-8,1.0,9.0,11.0,9.0,9.0,3.0,3.0,45.0
1794,0_7_-7,48.86387802747365,2.3508,1212,0,7,-7,1.0,7.0,10.0,8.0,11.0,5.0,3.0,45.0
1795,-1_7_-6,48.863365311225536,2.3494502652903915,1135,-1,7,-6,1.0,9.0,12.0,10.0,9.0,5.0,3.0,49.0
1796,-2_7_-5,48.862852594977426,2.3481005305807834,1081,-2,7,-5,1.0,7.0,11.0,12.0,5.0,6.0,2.0,44.0
1797,-3_7_-4,48.862339878729294,2.3467507958711744,1053,-3,7,-4,1.0,2.0,11.0,11.0,2.0,6.0,1.0,34.0
1798,-4_7_-3,48.861827162481184,2.345401061161566,1053,-4,7,-3,1.0,4.0,18.0,10.0,4.0,7.0,0.0,44.0
1799,-5_7_-2,48.86131444623306,2.3440513264519574,1081,-5,7,-2,1.0,3.0,20.0,10.0,3.0,7.0,1.0,45.0
1800,-6_7_-1,48.86080172998494,2.3427015917423493,1135,-6,7,-1,1.0,3.0,19.0,12.0,4.0,5.0,1.0,45.0
1801,-7_7_0,48.86028901373682,2.3413518570327403,1212,-7,7,0,1.0,1.0,10.0,5.0,3.0,1.0,1.0,22.0
1802,-8_7_1,48.85977629748871,2.340002122323132,1307,-8,7,1,1.0,0.0,5.0,2.0,2.0,0.0,1.0,11.0
1803,-9_7_2,48.859263581240604,2.338652387613523,1417,-9,7,2,1.0,0.0,3.0,1.0,1.0,0.0,0.0,6.0
1804,-10_7_3,48.858750864992466,2.3373026529039143,1539,-10,7,3,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0
1805,-11_7_4,48.85823814874436,2.3359529181943057,1670,-11,7,4,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0
1806,-12_7_5,48.857725432496224,2.3346031834846968,1808,-12,7,5,1.0,0.0,4.0,2.0,0.0,0.0,1.0,8.0
1807,-13_7_6,48.857212716248114,2.3332534487750887,1951,-13,7,6,1.0,0.0,5.0,4.0,0.0,0.0,1.0,11.0
1808,-14_7_7,48.8567,2.33190371406548,2099,-14,7,7,1.0,0.0,7.0,4.0,0.0,2.0,1.0,15.0
1809,-15_7_8,48.85618728375188,2.330553979355872,2251,-15,7,8,1.0,0.0,7.0,5.0,1.0,3.0,0.0,17.0
1810,-16_7_9,48.855674567503755,2.329204244646263,2406,-16,7,9,1.0,0.0,4.0,4.0,1.0,3.0,0.0,13.0
1811,-17_7_10,48.855161851255644,2.3278545099366545,2563,-17,7,10,1.0,2.0,5.0,5.0,1.0,3.0,0.0,17.0
1812,-18_7_11,48.85464913500754,2.326504775227046,2722,-18,7,11,1.0,2.0,5.0,8.0,0.0,1.0,2.0,19.0
1813,-19_7_12,48.854136418759396,2.325155040517437,2882,-19,7,12,1.0,1.0,5.0,9.0,0.0,1.0,4.0,21.0
1814,-20_7_13,48.85362370251129,2.3238053058078285,3044,-20,7,13,1.0,1.0,3.0,8.0,0.0,2.0,4.0,19.0
1815,-21_7_14,48.85311098626317,2.3224555710982204,3207,-21,7,14,1.0,0.0,4.0,7.0,0.0,2.0,3.0,17.0
1816,-22_7_15,48.85259827001505,2.3211058363886115,3371,-22,7,15,1.0,0.0,3.0,5.0,0.0,4.0,3.0,16.0
1817,-23_7_16,48.852085553766926,2.319756101679003,3536,-23,7,16,1.0,1.0,2.0,2.0,0.0,2.0,0.0,8.0
1818,-24_7_17,48.851572837518816,2.3184063669693944,3702,-24,7,17,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0
1819,-25_7_18,48.85106012127071,2.3170566322597863,3869,-25,7,18,1.0,1.0,1.0,3.0,0.0,1.0,0.0,7.0
1820,-26_7_19,48.850547405022574,2.3157068975501773,4036,-26,7,19,1.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0
1821,-27_7_20,48.850034688774464,2.314357162840569,4203,-27,7,20,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
1822,-28_7_21,48.84952197252634,2.3130074281309603,4371,-28,7,21,1.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0
1823,-29_7_22,48.84900925627822,2.3116576934213517,4539,-29,7,22,1.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0
1824,-30_7_23,48.8484965400301,2.310307958711743,4708,-30,7,23,1.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0
1825,22_8_-30,48.87618321742849,2.3804941636113885,4660,22,8,-30,1.0,2.0,3.0,3.0,2.0,2.0,0.0,13.0
1826,21_8_-29,48.875670501180366,2.37914442890178,4493,21,8,-29,1.0,2.0,2.0,3.0,1.0,2.0,0.0,11.0
1827,20_8_-28,48.87515778493226,2.3777946941921715,4326,20,8,-28,1.0,2.0,1.0,1.0,1.0,3.0,0.0,9.0
1828,19_8_-27,48.87464506868414,2.376444959482563,4160,19,8,-27,1.0,8.0,1.0,1.0,2.0,1.0,0.0,14.0
1829,18_8_-26,48.87413235243603,2.375095224772954,3994,18,8,-26,1.0,8.0,2.0,2.0,5.0,4.0,0.0,22.0
1830,17_8_-25,48.8736196361879,2.373745490063345,3830,17,8,-25,1.0,8.0,2.0,2.0,10.0,5.0,0.0,28.0
1831,16_8_-24,48.87310691993979,2.372395755353737,3666,16,8,-24,1.0,5.0,2.0,2.0,10.0,5.0,0.0,25.0
1832,15_8_-23,48.872594203691655,2.3710460206441284,3502,15,8,-23,1.0,3.0,1.0,0.0,7.0,5.0,0.0,17.0
1833,14_8_-22,48.872081487443545,2.36969628593452,3340,14,8,-22,1.0,3.0,5.0,2.0,7.0,3.0,1.0,22.0
1834,13_8_-21,48.87156877119543,2.368346551224912,3179,13,8,-21,1.0,4.0,7.0,3.0,3.0,3.0,1.0,22.0
1835,12_8_-20,48.87105605494731,2.3669968165153032,3019,12,8,-20,1.0,7.0,8.0,6.0,3.0,3.0,0.0,28.0
1836,11_8_-19,48.870543338699186,2.3656470818056943,2861,11,8,-19,1.0,6.0,2.0,7.0,3.0,1.0,0.0,20.0
1837,10_8_-18,48.87003062245107,2.3642973470960857,2705,10,8,-18,1.0,4.0,0.0,6.0,3.0,2.0,0.0,16.0
1838,9_8_-17,48.869517906202965,2.362947612386477,2551,9,8,-17,1.0,3.0,2.0,5.0,4.0,1.0,0.0,16.0
1839,8_8_-16,48.86900518995483,2.3615978776768687,2399,8,8,-16,1.0,3.0,3.0,3.0,3.0,2.0,0.0,15.0
1840,7_8_-15,48.86849247370672,2.36024814296726,2251,7,8,-15,1.0,4.0,10.0,4.0,6.0,5.0,1.0,31.0
1841,6_8_-14,48.8679797574586,2.3588984082576507,2107,6,8,-14,1.0,2.0,11.0,2.0,7.0,6.0,0.0,29.0
1842,5_8_-13,48.86746704121048,2.3575486735480427,1967,5,8,-13,1.0,4.0,15.0,4.0,5.0,6.0,0.0,35.0
1843,4_8_-12,48.86695432496237,2.356198938838434,1833,4,8,-12,1.0,7.0,8.0,5.0,6.0,4.0,0.0,31.0
